	ENGINE_LOAD	RPM	SPEED	THROTTLE_POS	ACC_D	LABEL	TIME
760	0.0	1917.5	35.0	88.6274509804	14.5098039216	normal	225847823.0
761	0.0	1864.75	34.0	88.6274509804	14.5098039216	normal	225847944.0
762	0.0	1767.0	32.0	88.6274509804	14.5098039216	normal	225848100.0
763	0.0	1667.25	30.0	88.6274509804	14.5098039216	normal	225848248.0
764	0.0	1565.75	28.0	88.6274509804	14.5098039216	normal	225848383.0
765	0.0	1466.5	27.0	88.6274509804	14.5098039216	normal	225848524.0
766	0.0	1393.75	26.0	88.6274509804	14.5098039216	normal	225848646.0
767	0.0	1370.5	25.0	88.6274509804	14.5098039216	normal	225848797.0
768	0.0	1351.0	25.0	88.6274509804	14.5098039216	normal	225848924.0
769	0.0	1339.5	25.0	88.6274509804	14.5098039216	normal	225849042.0
770	0.0	1305.25	24.0	88.6274509804	14.5098039216	normal	225849178.0
771	0.0	1244.75	23.0	88.6274509804	14.5098039216	normal	225849306.0
772	0.0	1285.0	23.0	88.6274509804	14.5098039216	normal	225849426.0
773	0.0	1275.25	23.0	88.6274509804	14.5098039216	normal	225849591.0
774	0.0	1218.0	22.0	88.6274509804	14.5098039216	normal	225849723.0
775	0.0	1178.25	23.0	88.6274509804	14.5098039216	normal	225849844.0
776	0.0	1179.25	22.0	88.6274509804	14.5098039216	normal	225849983.0
777	0.0	1185.25	22.0	88.6274509804	14.5098039216	normal	225850126.0
778	0.0	1198.75	21.0	88.6274509804	14.5098039216	normal	225850278.0
779	0.0	1214.75	20.0	88.6274509804	14.5098039216	normal	225850422.0
780	0.0	1241.75	20.0	88.6274509804	14.5098039216	normal	225850546.0
781	0.0	1259.5	19.0	88.6274509804	14.5098039216	normal	225850665.0
782	0.0	1288.25	17.0	88.6274509804	14.5098039216	normal	225850794.0
783	0.0	1302.0	15.0	88.6274509804	14.5098039216	normal	225850943.0
784	0.0	1156.25	13.0	88.6274509804	14.5098039216	normal	225851065.0
785	0.0	952.5	11.0	88.6274509804	14.5098039216	normal	225851183.0
786	4.3137254902	910.5	10.0	88.6274509804	14.5098039216	normal	225851324.0
787	12.1568627451	919.75	8.0	88.6274509804	14.5098039216	normal	225851453.0
788	16.0784313725	935.75	8.0	88.6274509804	14.5098039216	normal	225851582.0
789	17.6470588235	951.25	8.0	88.6274509804	14.5098039216	normal	225851712.0
790	17.6470588235	957.75	7.0	88.6274509804	14.5098039216	normal	225851844.0
791	16.862745098	960.5	7.0	88.6274509804	34.1176470588	normal	225852002.0
792	15.6862745098	985.75	7.0	88.6274509804	42.7450980392	normal	225852162.0
793	26.6666666667	1085.25	7.0	88.6274509804	42.7450980392	normal	225852303.0
794	36.4705882353	1282.25	7.0	88.6274509804	43.137254902	normal	225852423.0
795	51.3725490196	1418.25	7.0	88.6274509804	46.6666666667	normal	225852565.0
796	66.6666666667	1535.0	8.0	88.6274509804	43.137254902	normal	225852707.0
797	64.3137254902	1538.25	8.0	88.6274509804	38.0392156863	normal	225852831.0
798	54.5098039216	1544.25	9.0	88.6274509804	38.431372549	normal	225852963.0
799	43.137254902	1588.0	9.0	88.6274509804	43.5294117647	normal	225853082.0
800	44.7058823529	1708.5	10.0	88.6274509804	51.3725490196	normal	225853205.0
801	57.6470588235	1670.0	11.0	88.6274509804	52.5490196078	normal	225853343.0
802	66.6666666667	1501.5	14.0	88.6274509804	54.1176470588	normal	225853483.0
803	73.3333333333	1457.25	18.0	88.6274509804	54.5098039216	normal	225853584.0
804	74.9019607843	1454.75	19.0	88.6274509804	55.2941176471	normal	225853713.0
805	76.0784313725	1490.5	18.0	88.6274509804	55.2941176471	normal	225853853.0
806	74.5098039216	1552.75	17.0	88.6274509804	55.2941176471	normal	225853984.0
807	78.431372549	1568.0	20.0	88.6274509804	55.2941176471	normal	225854125.0
808	78.0392156863	1592.25	20.0	88.6274509804	55.2941176471	normal	225854249.0
809	78.431372549	1704.75	20.0	88.6274509804	55.2941176471	normal	225854388.0
810	78.431372549	1899.5	23.0	88.6274509804	55.2941176471	normal	225854533.0
811	76.4705882353	2042.25	24.0	88.6274509804	55.2941176471	normal	225854674.0
812	76.4705882353	2206.0	26.0	88.6274509804	56.862745098	normal	225854831.0
813	77.2549019608	2447.75	29.0	88.6274509804	56.862745098	normal	225854978.0
814	69.8039215686	2667.0	31.0	88.6274509804	57.2549019608	normal	225855132.0
815	65.0980392157	2705.75	32.0	88.6274509804	56.862745098	normal	225855274.0
816	54.9019607843	2714.25	32.0	88.6274509804	56.862745098	normal	225855413.0
817	53.7254901961	2756.5	33.0	88.6274509804	57.2549019608	normal	225855562.0
818	56.4705882353	2777.75	33.0	88.6274509804	56.862745098	normal	225855703.0
819	49.0196078431	2719.75	32.0	88.6274509804	56.0784313725	normal	225855833.0
820	44.7058823529	2571.75	30.0	88.6274509804	52.9411764706	normal	225855990.0
821	46.6666666667	2366.25	28.0	88.6274509804	50.5882352941	normal	225856123.0
822	48.2352941176	2376.5	28.0	88.6274509804	50.5882352941	normal	225856282.0
823	55.6862745098	2440.25	29.0	88.6274509804	50.5882352941	normal	225856423.0
824	55.2941176471	2494.0	29.0	88.6274509804	52.1568627451	normal	225856569.0
825	59.2156862745	2560.25	30.0	88.6274509804	52.9411764706	normal	225856705.0
826	61.9607843137	2620.0	31.0	88.6274509804	53.3333333333	normal	225856855.0
827	63.5294117647	2695.0	31.0	88.6274509804	53.7254901961	normal	225857002.0
828	65.0980392157	2756.25	32.0	88.6274509804	53.7254901961	normal	225857103.0
829	65.4901960784	2809.75	33.0	88.6274509804	53.7254901961	normal	225857234.0
830	65.4901960784	2875.75	34.0	88.6274509804	53.7254901961	normal	225857380.0
831	66.6666666667	2973.25	35.0	88.6274509804	55.2941176471	normal	225857522.0
832	70.1960784314	3055.25	36.0	88.6274509804	54.9019607843	normal	225857657.0
833	70.9803921569	3103.75	36.0	88.6274509804	53.7254901961	normal	225857785.0
834	69.8039215686	3167.75	37.0	88.6274509804	52.1568627451	normal	225857904.0
835	66.2745098039	3250.75	38.0	88.6274509804	52.1568627451	normal	225858033.0
836	63.5294117647	3301.5	39.0	88.6274509804	51.3725490196	normal	225858168.0
837	64.3137254902	3390.75	40.0	88.6274509804	51.7647058824	normal	225858322.0
838	64.7058823529	3452.0	41.0	88.6274509804	51.7647058824	normal	225858445.0
839	64.7058823529	3523.75	41.0	88.6274509804	51.3725490196	normal	225858577.0
840	65.8823529412	3566.75	42.0	88.6274509804	51.3725490196	normal	225858733.0
841	66.2745098039	3641.5	43.0	88.6274509804	51.3725490196	normal	225858863.0
842	67.4509803922	3684.75	43.0	88.6274509804	51.3725490196	normal	225858963.0
843	65.8823529412	3710.0	43.0	88.6274509804	51.7647058824	normal	225859089.0
844	68.2352941176	3368.75	44.0	88.2352941176	53.3333333333	normal	225859234.0
845	0.0	2709.25	45.0	87.8431372549	54.5098039216	normal	225859365.0
846	55.6862745098	2553.75	46.0	87.8431372549	54.1176470588	normal	225859494.0
847	65.8823529412	2531.5	46.0	87.8431372549	53.7254901961	normal	225859624.0
848	69.8039215686	2565.5	47.0	87.8431372549	50.5882352941	normal	225859760.0
849	56.862745098	2592.0	48.0	87.8431372549	48.6274509804	normal	225859909.0
850	50.9803921569	2633.5	48.0	88.2352941176	48.6274509804	normal	225900044.0
851	49.8039215686	2662.75	49.0	88.6274509804	48.6274509804	normal	225900183.0
852	50.9803921569	2701.0	49.0	88.6274509804	48.6274509804	normal	225900314.0
853	50.9803921569	2727.5	49.0	88.6274509804	48.2352941176	normal	225900470.0
854	50.9803921569	2755.0	50.0	88.6274509804	48.6274509804	normal	225900616.0
855	50.9803921569	2789.5	51.0	88.6274509804	48.6274509804	normal	225900771.0
856	50.9803921569	2816.25	51.0	88.6274509804	48.6274509804	normal	225900889.0
857	50.9803921569	2841.5	51.0	88.6274509804	48.2352941176	normal	225901042.0
858	51.3725490196	2868.75	52.0	88.6274509804	48.2352941176	normal	225901193.0
859	51.3725490196	2896.5	53.0	88.6274509804	48.2352941176	normal	225901339.0
860	50.5882352941	2921.5	53.0	88.6274509804	48.2352941176	normal	225901445.0
861	50.1960784314	2943.75	54.0	88.6274509804	48.2352941176	normal	225901597.0
862	50.5882352941	2982.75	54.0	88.6274509804	48.2352941176	normal	225901722.0
863	50.5882352941	3004.25	54.0	88.6274509804	48.2352941176	normal	225901863.0
864	50.9803921569	3023.5	55.0	88.6274509804	48.2352941176	normal	225902003.0
865	50.5882352941	3051.5	56.0	88.6274509804	49.0196078431	normal	225902123.0
866	50.5882352941	3093.75	56.0	88.6274509804	50.5882352941	normal	225902226.0
867	52.1568627451	3117.25	56.0	88.6274509804	50.5882352941	normal	225902354.0
868	58.431372549	3145.0	57.0	88.6274509804	50.1960784314	normal	225902494.0
869	58.8235294118	3185.5	58.0	88.6274509804	50.1960784314	normal	225902635.0
870	59.2156862745	3219.5	58.0	88.6274509804	50.1960784314	normal	225902774.0
871	58.8235294118	3224.0	59.0	88.6274509804	45.4901960784	normal	225902917.0
872	53.7254901961	3263.75	59.0	88.6274509804	45.4901960784	normal	225903073.0
873	42.3529411765	3306.0	60.0	88.6274509804	50.9803921569	normal	225903213.0
874	47.8431372549	3343.5	61.0	88.6274509804	51.3725490196	normal	225903354.0
875	59.6078431373	3366.25	61.0	88.6274509804	52.5490196078	normal	225903510.0
876	63.5294117647	3431.25	62.0	88.6274509804	56.862745098	normal	225903670.0
877	80.7843137255	3490.5	63.0	88.6274509804	62.3529411765	normal	225903815.0
878	99.2156862745	3539.5	65.0	88.6274509804	62.3529411765	normal	225903943.0
879	100.0	3594.25	65.0	88.6274509804	62.3529411765	normal	225904078.0
880	99.2156862745	3648.0	66.0	88.6274509804	59.6078431373	normal	225904203.0
881	99.6078431373	3694.75	67.0	88.6274509804	57.2549019608	normal	225904335.0
882	100.0	3752.0	68.0	88.6274509804	55.6862745098	normal	225904464.0
883	81.1764705882	3782.5	69.0	88.6274509804	49.4117647059	normal	225904594.0
884	70.1960784314	3813.75	70.0	88.6274509804	45.0980392157	normal	225904727.0
885	62.3529411765	3849.25	70.0	88.6274509804	40.0	normal	225904874.0
886	31.7647058824	3834.0	70.0	88.6274509804	14.5098039216	normal	225905030.0
887	14.9019607843	3762.5	70.0	88.6274509804	14.5098039216	normal	225905177.0
888	6.27450980392	3812.75	70.0	88.6274509804	14.5098039216	normal	225905323.0
889	0.0	3815.25	70.0	88.6274509804	14.5098039216	normal	225905465.0
890	0.0	3799.75	69.0	88.6274509804	14.5098039216	normal	225905609.0
891	0.0	3791.25	69.0	88.6274509804	14.5098039216	normal	225905743.0
892	0.0	3787.0	69.0	88.6274509804	14.5098039216	normal	225905863.0
893	0.0	3774.25	69.0	88.6274509804	14.5098039216	normal	225905974.0
894	0.0	3761.5	69.0	88.6274509804	14.5098039216	normal	225906130.0
895	0.0	3748.5	68.0	88.6274509804	14.5098039216	normal	225906290.0
896	0.0	3741.0	68.0	88.6274509804	18.431372549	normal	225906437.0
897	0.0	3728.75	68.0	88.6274509804	18.8235294118	normal	225906592.0
898	0.392156862745	3706.0	68.0	88.6274509804	14.5098039216	normal	225906743.0
899	0.392156862745	3709.0	68.0	88.6274509804	14.5098039216	normal	225906849.0
900	0.0	3696.5	68.0	88.6274509804	14.5098039216	normal	225906982.0
901	0.0	3694.5	67.0	88.6274509804	14.5098039216	normal	225907124.0
902	0.0	3644.25	67.0	88.6274509804	14.5098039216	normal	225907245.0
903	0.0	3570.5	65.0	88.6274509804	14.5098039216	normal	225907364.0
904	0.0	3524.5	65.0	88.6274509804	14.5098039216	normal	225907510.0
905	0.0	3515.5	64.0	88.6274509804	14.5098039216	normal	225907656.0
906	0.0	3519.0	64.0	88.6274509804	14.5098039216	normal	225907812.0
907	0.0	3508.5	64.0	88.6274509804	14.5098039216	normal	225907973.0
908	0.0	3477.25	63.0	88.6274509804	14.5098039216	normal	225908114.0
909	0.0	3454.25	63.0	88.6274509804	14.5098039216	normal	225908265.0
910	0.0	3428.25	62.0	88.6274509804	14.5098039216	normal	225908404.0
911	0.0	3405.25	62.0	88.6274509804	14.5098039216	normal	225908543.0
912	0.0	3366.25	61.0	88.6274509804	14.5098039216	normal	225908689.0
913	0.0	3326.5	61.0	88.6274509804	14.5098039216	normal	225908834.0
914	0.0	3306.25	60.0	88.6274509804	14.5098039216	normal	225908990.0
915	0.0	3253.25	59.0	88.6274509804	14.5098039216	normal	225909142.0
916	0.0	3206.75	59.0	88.6274509804	14.5098039216	normal	225909288.0
917	0.0	3143.5	57.0	88.6274509804	14.5098039216	normal	225909439.0
918	0.0	3082.0	56.0	88.6274509804	14.5098039216	normal	225909584.0
919	0.0	3009.75	55.0	88.6274509804	14.5098039216	normal	225909733.0
920	0.0	2936.75	54.0	88.6274509804	14.5098039216	normal	225909863.0
921	0.0	2857.75	52.0	88.6274509804	14.5098039216	normal	225909999.0
922	0.0	2779.25	51.0	88.6274509804	14.5098039216	normal	225910159.0
923	0.0	2705.75	49.0	88.6274509804	14.5098039216	normal	225910310.0
924	0.0	2639.25	49.0	88.6274509804	14.5098039216	normal	225910462.0
